,z,om,o2,so4,h2s,fes2,dso4,dh2s,dfes2,f_o2,f_so4,f_h2s,f_fes2,fe,DB,DSO4,DH2S,DO2,phi,omega
148,74.12353923205342,617.6725707669804,-0.0,29.338509747834646,30.574836203497163,7.661450149475553,68.8558392179838,-23.200962971643914,-14.42735546935685,7.718895852282184e-18,1.130334484299007e-11,1.0669659421895003e-11,6.336854210950673e-13,2.072541726878648,0.0,2.9355322186207983e-10,5.956283951633334e-10,1.0821478617063717e-09,0.65,1.5e-11
149,74.62437395659433,613.2531793408707,-0.0,29.435154335231257,30.484789098739505,7.6806267097670755,68.63396084782599,-23.287665159001534,-14.446981541772994,7.636747019015949e-18,1.1186647057451676e-11,1.0561717337364388e-11,6.249297200872886e-13,2.0499425579884956,0.0,2.9376544021282935e-10,5.958781176191722e-10,1.0822060662480018e-09,0.65,1.5e-11
150,75.12520868113522,616.1744627273064,-0.0,29.531605919662834,30.394775418545862,7.703193480092057,68.4132626695833,-23.374035504314243,-14.475386046921976,7.687268797314389e-18,1.1264183001541005e-11,1.0646917285947577e-11,6.172657155934272e-13,2.030798396262148,0.0,2.939776585635788e-10,5.96127840075011e-10,1.082264270789632e-09,0.65,1.5e-11
151,75.62604340567613,611.7528047301992,-0.0,29.62791582276416,30.304773808474266,7.721838021822998,68.19361494357983,-23.460093767818282,-14.49464197833682,7.6053101116052e-18,1.1147494370792147e-11,1.0538743934283916e-11,6.087504365082305e-13,2.0087312459325783,0.0,2.941898769143283e-10,5.963775625308498e-10,1.0823224753312619e-09,0.65,1.5e-11
152,76.12687813021702,614.6815809279783,-0.0,29.724033383957156,30.214812806232136,7.7438563628158645,67.97512856439504,-23.545822804745942,-14.522581476910288,7.656028042393612e-18,1.1225174490263589e-11,1.062384974559729e-11,6.013247446662988e-13,1.9901355135383443,0.0,2.944020952650778e-10,5.966272849866885e-10,1.0823806798728922e-09,0.65,1.5e-11
153,76.62771285475793,610.2576427281012,-0.0,29.82000988636952,30.124870772191272,7.761984766327587,67.75767492531885,-23.631242321601984,-14.54147362024365,7.57424942364542e-18,1.1108494993703805e-11,1.0515452559336439e-11,5.930424343673661e-13,1.968584501427989,0.0,2.9461431361582726e-10,5.968770074425275e-10,1.0824388844145223e-09,0.65,1.5e-11
154,77.12854757929883,613.1939049016179,-0.0,29.915794707161513,30.03497596436395,7.78347026925288,67.54136422670557,-23.71633530231914,-14.568956756504397,7.625157467199402e-18,1.1186318896358418e-11,1.0600471255051563e-11,5.858476413068557e-13,1.9505216071013307,0.0,2.9482653196657673e-10,5.971267298983663e-10,1.0824970889561522e-09,0.65,1.5e-11
155,77.62938230383973,608.7676729042106,-0.0,30.011439090873438,29.9451064831393,7.801097921296201,67.32606897336137,-23.80112139530257,-14.587491406248082,7.54354939296459e-18,1.106964850824696e-11,1.0491857440432165e-11,5.777910678147933e-13,1.9294713464593787,0.0,2.950387503173262e-10,5.97376452354205e-10,1.0825552934977826e-09,0.65,1.5e-11
156,78.13021702838063,611.7114142366052,-0.0,30.106892452304436,29.855290330757217,7.822065692987396,67.1118986797334,-23.885583706634588,-14.614526646619952,7.59464184446833e-18,1.1147615799623163e-11,1.0576795820381453e-11,5.708199792417103e-13,1.9119261833668193,0.0,2.9525096866807566e-10,5.976261748100438e-10,1.0826134980394127e-09,0.65,1.5e-11
157,78.63105175292154,607.2828748843356,-0.0,30.202205997342553,29.765505370455323,7.839207501379807,66.89872694127145,-23.96974182268295,-14.632710036140157,7.513195319057043e-18,1.103095448932714e-11,1.0467972361207098e-11,5.629821281200427e-13,1.8913617663757758,0.0,2.954631870188252e-10,5.978758972658827e-10,1.0826717025810426e-09,0.65,1.5e-11
158,79.13188647746243,610.2340885780363,-0.0,30.29732917833908,29.67577937037144,7.859672178767873,66.68666259475978,-24.053578965603034,-14.659305673532014,7.564466789075031e-18,1.1109064772855476e-11,1.0552837007379989e-11,5.562277654754874e-13,1.8743196975863423,0.0,2.956754053695747e-10,5.981256197217216e-10,1.082729907122673e-09,0.65,1.5e-11
159,79.63272120200334,605.8032283513925,-0.0,30.392313162477596,29.586089977282576,7.876342586795132,66.47558030591898,-24.13711465621526,-14.677143972561177,7.483173313937813e-18,1.0992412505086636e-11,1.0443810669251754e-11,5.486018358348819e-13,1.8542266809604517,0.0,2.958876237203241e-10,5.983753421775604e-10,1.0827881116643031e-09,0.65,1.5e-11
160,80.13355592654423,608.7619076286279,-0.0,30.487107439585195,29.49646474486244,7.896318351170047,66.26558824195422,-24.22033222718409,-14.703308130410443,7.534618710028431e-18,1.1070665382237007e-11,1.0528607950122564e-11,5.420574321144433e-13,1.8376735251841732,0.0,2.960998420710736e-10,5.986250646333992e-10,1.082846316205933e-09,0.65,1.5e-11
161,80.63439065108514,604.3287130462879,-0.0,30.581763138099472,29.406881122186853,7.912531351709333,66.05656211909626,-24.303251130642227,-14.720807442793186,7.4534702558118e-18,1.0954022117277789e-11,1.041938528496648e-11,5.346368323113077e-13,1.818037916046256,0.0,2.963120604218231e-10,5.98874787089238e-10,1.0829045207475632e-09,0.65,1.5e-11
162,81.13522537562605,607.2948511495716,-0.0,30.67622978525538,29.317366466269164,7.932031942694126,65.848609442906,-24.38585480459453,-14.746548079052166,7.505084765215928e-18,1.1032417187699584e-11,1.0504121360083821e-11,5.282958276157631e-13,1.8019599336600969,0.0,2.9652427877257255e-10,5.991245095450768e-10,1.0829627252891935e-09,0.65,1.5e-11
163,81.63606010016694,602.8593087687512,-0.0,30.770558470711787,29.227898045500005,7.947801092040746,65.64160696082672,-24.468162629735556,-14.763714440745455,7.424073745396113e-18,1.0915782881618969e-11,1.0394708710908e-11,5.210741707109695e-13,1.7827681757148448,0.0,2.96736497123322e-10,5.993742320009157e-10,1.0830209298308234e-09,0.65,1.5e-11
164,82.13689482470785,605.8328989613431,-0.0,30.86469875905053,29.138503036380335,7.966839821262155,65.43566152464541,-24.550158144632054,-14.789039351466691,7.475852818738002e-18,1.099431974327448e-11,1.0479389535685378e-11,5.149302075891025e-13,1.7671520550920699,0.0,2.9694871547407154e-10,5.996239544567546e-10,1.0830791343724536e-09,0.65,1.5e-11
165,82.63772954924875,601.3949953781215,-0.0,30.958701701126365,29.04915854205751,7.982178252645838,65.23065089424848,-24.631860656088083,-14.805878728674163,7.394972064743418e-18,1.087769434813403e-11,1.0369793041510512e-11,5.079013066235182e-13,1.7483910151097568,0.0,2.97160933824821e-10,5.998736769125933e-10,1.0831373389140839e-09,0.65,1.5e-11
166,83.13856427378965,604.3760309444621,-0.0,31.052516898812762,28.95989157317304,8.000768017089287,65.02668127533143,-24.713253798883922,-14.830795551612761,7.446911400684504e-18,1.0956372597425449e-11,1.0454424372166036e-11,5.01948225259412e-13,1.7332238592649403,0.0,2.9737315217557047e-10,6.001233993684321e-10,1.0831955434557138e-09,0.65,1.5e-11
167,83.63939899833055,599.9357527940888,-0.0,31.146195364141196,28.870679081651407,8.015688453869577,64.8236314219961,-24.79435680377964,-14.847313839250445,7.366154138422678e-18,1.0839756061476229e-11,1.0344649973081228e-11,4.951060883950005e-13,1.714880813886019,0.0,2.9758537052631993e-10,6.003731218242711e-10,1.083253747997344e-09,0.65,1.5e-11
168,84.14023372287146,602.9242270402143,-0.0,31.239686736226062,28.781547925577318,8.03384174890958,64.62160690142059,-24.875153397692674,-14.871830057205107,7.418249669212691e-18,1.0918575293366597e-11,1.0429237371681812e-11,4.89337921684785e-13,1.7001501274446504,0.0,2.977975888770694e-10,6.006228442801099e-10,1.0833119525389743e-09,0.65,1.5e-11
169,84.64106844741235,598.4815609973934,-0.0,31.333041988261723,28.69247491838867,8.048356517442913,64.42048744414767,-24.955662733443596,-14.888033077474757,7.337609496922118e-18,1.0801967561237177e-11,1.0319290813984046e-11,4.8267674725313e-13,1.6822127503126854,0.0,2.9800980722781897e-10,6.008725667359486e-10,1.0833701570806042e-09,0.65,1.5e-11
170,85.14190317195326,601.4774672513248,-0.0,31.426210796556624,28.603486777696027,8.066085449542703,64.22037798632532,-25.035868626417273,-14.9121560215787,7.389857374794961e-18,1.088092736936559e-11,1.0403839653555863e-11,4.77087715809727e-13,1.6679064268115305,0.0,2.9822202557856843e-10,6.011222891917875e-10,1.0834283616222343e-09,0.65,1.5e-11
171,85.64273789649415,597.0324000304877,-0.0,31.519244095458546,28.514560190026607,8.080206491716275,64.02115921761563,-25.11579014984955,-14.928049522743656,7.309328242146913e-18,1.0764328382241828e-11,1.0293726494938036e-11,4.706018873037912e-13,1.6503627760393274,0.0,2.9843424392931785e-10,6.013720116476263e-10,1.0834865661638645e-09,0.65,1.5e-11
172,86.14357262103506,600.0357316425996,-0.0,31.612091598426368,28.425721743497213,8.097522790792912,63.82293545051605,-25.195411204126636,-14.951786375613622,7.361724826511936e-18,1.084342835903314e-11,1.0378241964610556e-11,4.651863944225843e-13,1.6364690855613253,0.0,2.9864646228006736e-10,6.016217341034652e-10,1.0835447707054946e-09,0.65,1.5e-11
173,86.64440734557596,595.5882499981532,-0.0,31.704804200955607,28.336948008251575,8.111261676222671,63.62558831693364,-25.274750781509425,-14.967376030976741,7.281301014891445e-18,1.0726838054829964e-11,1.0267967579367681e-11,4.588704754622837e-13,1.6193075915329334,0.0,2.9885868063081683e-10,6.01871456559304e-10,1.0836029752471247e-09,0.65,1.5e-11
174,87.14524207011686,598.5990003415236,-0.0,31.797331653614382,28.248265452896494,8.128176707675893,63.429221512959664,-25.353792864244458,-14.990733829706183,7.333842860273538e-18,1.0806077791599398e-11,1.0352454689523641e-11,4.5362310207575564e-13,1.6058151686783484,0.0,2.9907089898156635e-10,6.021211790151428e-10,1.0836611797887549e-09,0.65,1.5e-11
175,87.64607679465776,594.1490910680873,-0.0,31.88972481304365,28.159650540771253,8.141544645567894,63.2337175963697,-25.432556362386944,-15.006025236739537,7.253518964172769e-18,1.0689496105125013e-11,1.024202427375169e-11,4.474718313733219e-13,1.5890246221877136,0.0,2.992831173323158e-10,6.023709014709816e-10,1.083719384330385e-09,0.65,1.5e-11
176,88.14691151919867,597.1672535388266,-0.0,31.98193346688182,28.071129630055374,8.158069421972694,63.03917965397413,-25.511025337153498,-15.029010875922886,7.306202808857569e-18,1.0768875192177775e-11,1.0326487861159338e-11,4.423873310184362e-13,1.575922454381547,0.0,2.994953356830653e-10,6.026206239268204e-10,1.0837775888720151e-09,0.65,1.5e-11
177,88.64774624373956,592.7149034714491,-0.0,32.074008432915754,27.982679086005113,8.17107727264859,62.845491153420056,-25.589218615350372,-15.044009555510282,7.225973718318768e-18,1.0652302055290739e-11,1.0215906437925165e-11,4.363956173655736e-13,1.5594919951070179,0.0,2.997075540338148e-10,6.028703463826593e-10,1.0838357934136453e-09,0.65,1.5e-11
178,89.14858096828047,595.7404714890117,-0.0,32.165899535816955,27.89432516464055,8.187222465113045,62.65275457928263,-25.667120334489262,-15.066629790050074,7.278796473661706e-18,1.0731820082017049e-11,1.030035117083308e-11,4.3146891118396757e-13,1.5467694112411996,0.0,2.999197723845642e-10,6.031200688384982e-10,1.0838939979552752e-09,0.65,1.5e-11
179,89.64941569282136,591.2856675033768,-0.0,32.25765755452105,27.80604414108053,8.19988075120189,62.46085429350497,-25.74474923731136,-15.081341185936818,7.198657357710227e-18,1.061525542377647e-11,1.0189623595297144e-11,4.2563182847932726e-13,1.5306885165537247,0.0,3.001319907353137e-10,6.033697912943369e-10,1.0839522024969055e-09,0.65,1.5e-11
180,90.15025041736227,594.3186345108547,-0.0,32.34923235069691,27.7178621767162,8.215656700392865,62.26989218538027,-25.822089535125514,-15.103602633900966,7.251616098070534e-18,1.0694911978742125e-11,1.0274053978474957e-11,4.208580002671681e-13,1.5183351759613866,0.0,3.0034420908606314e-10,6.036195137501758e-10,1.0840104070385357e-09,0.65,1.5e-11
181,90.65108514190317,589.8613635234698,-0.0,32.44067466443402,27.629755463772515,8.227975617692483,62.0797534959333,-25.899159885932885,-15.118032112261453,7.171562389082015e-18,1.0578355725551397e-11,1.0163184942951748e-11,4.151707825996498e-13,1.5025936500631334,0.0,3.005564274368127e-10,6.038692362060147e-10,1.0840686115801656e-09,0.65,1.5e-11
182,91.15191986644408,592.9017229878682,-0.0,32.531934394364086,27.541750075874656,8.243392344533039,61.89053952601746,-25.975944572566554,-15.139941257570165,7.224654342345234e-18,1.065815039658412e-11,1.0247605322662934e-11,4.105450739211853e-13,1.490599531821212,0.0,3.007686457875621e-10,6.041189586618534e-10,1.084126816121796e-09,0.65,1.5e-11
183,91.65275459098497,588.4419719562386,-0.0,32.623062241737436,27.453822128961697,8.255381772545235,61.70213638094586,-26.052462167712097,-15.154094106630174,7.14468172129401e-18,1.0541602472328415e-11,1.0136599361606468e-11,4.0500311072194677e-13,1.4751874952103832,0.0,3.0098086413831164e-10,6.043686811176923e-10,1.084185020663426e-09,0.65,1.5e-11
184,92.15358931552588,591.4897173687382,-0.0,32.714008142115176,27.36599761515172,8.270448988588296,61.51464477990119,-26.12869702366305,-15.175657301708325,7.197904259948574e-18,1.0621534846600293e-11,1.0221013930501928e-11,4.005209160983648e-13,1.4635428877659573,0.0,3.011930824890611e-10,6.046184035735311e-10,1.084243225205056e-09,0.65,1.5e-11
185,92.65442404006677,587.0274732915317,-0.0,32.8048227579171,27.278252580130246,8.282118500732821,61.327951678024725,-26.204667627373027,-15.189538731615542,7.118008642487591e-18,1.0504995172778185e-11,1.0109875425406032e-11,3.9511974737215296e-13,1.4484507670228006,0.0,3.0140530083981057e-10,6.048681260293698e-10,1.0843014297466863e-09,0.65,1.5e-11
186,93.15525876460768,590.0825981677316,-0.0,32.895456061601045,27.190612940219903,8.296845618216405,61.14215721942912,-26.28035839862131,-15.210762200046938,7.171359275223e-18,1.0585064836884203e-11,1.0194288227328963e-11,3.9077660955524014e-13,1.437146258137849,0.0,3.016175191905601e-10,6.051178484852088e-10,1.0843596342883164e-09,0.65,1.5e-11
187,93.65609348914857,585.617848084927,-0.0,32.985958676766515,27.103054676363513,8.308204491729393,60.957149195116315,-26.355787738363876,-15.224377342708335,7.091536798548178e-18,1.0468533332733686e-11,1.0083021411534008e-11,3.855119211996782e-13,1.4223647760262312,0.0,3.0182973754130955e-10,6.053675709410476e-10,1.0844178388299464e-09,0.65,1.5e-11
188,94.15692821368948,588.6803459650763,-0.0,33.07628061273612,27.015603634303936,8.322600633319329,60.77302718062058,-26.43094013209309,-15.245267181714928,7.145013162344356e-18,1.0548739872766765e-11,1.0167436346228818e-11,3.8130352653794764e-13,1.411391243034929,0.0,3.02041955892059e-10,6.056172933968865e-10,1.0844760433715765e-09,0.65,1.5e-11
189,94.65776293823038,584.2130769581014,-0.0,33.166472454300575,26.92823573527965,8.333657858842304,60.58967978902354,-26.505833894546537,-15.258621090890568,7.065260172799006e-18,1.0432216455385865e-11,1.0056045309628164e-11,3.7617114575769983e-13,1.3969114089133208,0.0,3.0225417424280854e-10,6.058670158527251e-10,1.0845342479132068e-09,0.65,1.5e-11
190,95.15859766277129,587.2829414073149,-0.0,33.25648424761607,26.840976759220112,8.347731867068736,60.40720603382582,-26.580453575303164,-15.279183273868545,7.118860025478073e-18,1.0512559457008422e-11,1.0140466137347351e-11,3.7209331966107167e-13,1.386260009285524,0.0,3.0246639259355795e-10,6.061167383085639e-10,1.0845924524548368e-09,0.65,1.5e-11
191,95.65943238731218,582.8131405991721,-0.0,33.346366538677245,26.753802572269265,8.3584961579348,60.225495336774024,-26.654817402775137,-15.292280925147224,7.039173066855628e-18,1.0396044041470749e-11,1.0028954830988405e-11,3.670892104823431e-13,1.3720731098208299,0.0,3.026786109443074e-10,6.063664607644029e-10,1.0846506569964669e-09,0.65,1.5e-11
192,96.16026711185309,585.8903652076331,-0.0,33.43606941044308,26.666738892901996,8.372256604329223,60.044646155644664,-26.72890998910391,-15.31252130412347,7.092894280069098e-18,1.0476523089983008e-11,1.0113385176992909e-11,3.631379129900984e-13,1.3617352720250424,0.0,3.02890829295057e-10,6.066161832202416e-10,1.0847088615380972e-09,0.65,1.5e-11
193,96.661101836394,581.4180197630162,-0.0,33.52564337012605,26.579761536388894,8.382736405553219,59.86454870786836,-26.802749476390392,-15.32536759520318,7.013270082574636e-18,1.0360015589448447e-11,1.0001757417568805e-11,3.5825817187964086e-13,1.347832862202413,0.0,3.0310304764580645e-10,6.068659056760805e-10,1.0847670660797271e-09,0.65,1.5e-11
194,97.16193656093489,584.5025981461653,-0.0,33.615038537457494,26.492896163739434,8.396191599493028,59.68530090173213,-26.876320537926325,-15.345291903221138,7.06711063520043e-18,1.0440630269853644e-11,1.0086200776518454e-11,3.54429493335189e-13,1.3378002768612394,0.0,3.033152659965559e-10,6.071156281319193e-10,1.0848252706213573e-09,0.65,1.5e-11
195,97.6627712854758,580.0276952715631,-0.0,33.7043053808826,26.406118543219367,8.406395096472899,59.506793737555604,-26.949641229560115,-15.35789165409793,6.987546105033803e-18,1.0324130595674368e-11,9.974460250747479e-12,3.496703449268887e-13,1.3241741712827344,0.0,3.035274843473054e-10,6.073653505877581e-10,1.0848834751629876e-09,0.65,1.5e-11
196,98.1636060100167,583.1196210702764,-0.0,33.79339405687524,26.31945428202642,8.419553093740632,59.32912458034682,-27.022696284471632,-15.377505507572252,7.041504076959383e-18,1.0404880492741069e-11,1.0058919990979189e-11,3.4596050176187977e-13,1.314438782613637,0.0,3.0373970269805485e-10,6.07615073043597e-10,1.0849416797046175e-09,0.65,1.5e-11
197,98.6644407345576,578.6421480140672,-0.0,33.88235499512909,26.23287910496991,8.429488220677172,59.152185200907944,-27.0955036723363,-15.389863460929114,6.96199628648481e-18,1.028838855456315e-11,9.947070259870086e-12,3.413182946930639e-13,1.3010810470784646,0.0,3.039519210488043e-10,6.078647954994358e-10,1.0849998842462477e-09,0.65,1.5e-11
198,99.1652754590985,581.7414148948207,-0.0,33.97113838883094,26.14641856878491,8.442356831741794,58.976072427042965,-27.168048185056428,-15.409172361936628,7.016069852753518e-18,1.0369273252884669e-11,1.0031549627562163e-11,3.377236253225057e-13,1.2916350446124785,0.0,3.0416413939955383e-10,6.081145179552747e-10,1.0850580887878778e-09,0.65,1.5e-11
199,99.6661101836394,577.261358947359,-0.0,34.059794628939606,26.060048358081822,8.452031279784237,58.80067878786645,-27.24034770640078,-15.421293183479085,6.936616031222509e-18,1.025278895874547e-11,9.919594130564178e-12,3.3319482818129213e-13,1.2785379879714076,0.0,3.043763577503033e-10,6.083642404111134e-10,1.085116293329508e-09,0.65,1.5e-11
200,100.1669449081803,580.3679606023833,-0.0,34.14827394532552,25.973793982205542,8.46461807781188,58.62610057998039,-27.312387085833283,-15.440302522072423,6.99080345652221e-18,1.0333808042796707e-11,1.0004096253786118e-11,3.297117890105901e-13,1.269373798542398,0.0,3.045885761010528e-10,6.086139628669523e-10,1.085174497871138e-09,0.65,1.5e-11
201,100.6677796327212,575.8853090960739,-0.0,34.236626690230125,25.88763108856097,8.474039302936761,58.45223107896317,-27.3841841214206,-15.452190801077693,6.9114009813186255e-18,1.0217331299218208e-11,9.892038312823293e-12,3.252929863949158e-13,1.2565299648188817,0.0,3.0480079445180223e-10,6.088636853227912e-10,1.0852327024127682e-09,0.65,1.5e-11
202,101.1686143572621,578.9992392434971,-0.0,34.32480313017834,25.801585141923738,8.4863516315384,58.2791660561174,-27.45572371923646,-15.470905857473202,6.965700614792366e-18,1.0298484353409912e-11,9.97656620547079e-12,3.2191814793912237e-13,1.2476402448158777,0.0,3.050130128025517e-10,6.091134077786299e-10,1.0852909069543987e-09,0.65,1.5e-11
203,101.66944908180301,574.5139795528627,-0.0,34.412853578712586,25.715631755246374,8.495526862169237,58.10679952190606,-27.527023591975055,-15.48256610714559,6.8863470031700825e-18,1.0182015065488216e-11,9.86440902886072e-12,3.1760603662749614e-13,1.2350424055864109,0.0,3.052252311533012e-10,6.093631302344687e-10,1.0853491114960285e-09,0.65,1.5e-11
204,102.1702838063439,577.6352319368428,-0.0,34.500728338983365,25.629796351327613,8.507571842892737,57.93522672816108,-27.598068701344037,-15.500992053932467,6.9407572735301e-18,1.0263301674218808e-11,9.948965594476296e-12,3.14336079742512e-13,1.2264200334615458,0.0,3.0543744950405073e-10,6.096128526903077e-10,1.0854073160376588e-09,0.65,1.5e-11
205,102.67111853088481,573.1473514785841,-0.0,34.58847768585297,25.54405451120229,8.516508087267864,57.76434240894297,-27.668876674981412,-15.512428712152687,6.861450174815486e-18,1.0146839745709967e-11,9.836712280733925e-12,3.1012746497604093e-13,1.2140611804877843,0.0,3.056496678548002e-10,6.098625751461464e-10,1.0854655205792891e-09,0.65,1.5e-11
206,103.1719532554257,576.2759198694316,-0.0,34.67605195906892,25.458431618076595,8.528292626841878,57.59424130233767,-27.739432529393326,-15.530570616469422,6.915969585742784e-18,1.0228259493415093e-11,9.921300316214028e-12,3.069591772010652e-13,1.2056992495124068,0.0,3.0586188620554966e-10,6.101122976019853e-10,1.0855237251209189e-09,0.65,1.5e-11
207,103.67278797996661,571.7854061024757,-0.0,34.76350139483297,25.372903223403405,8.536996680138017,57.42481885491525,-27.809753807564796,-15.541788046235004,6.836706773975745e-18,1.0111804826817398e-11,9.808953857741514e-12,3.028509690758843e-13,1.1935725876176364,0.0,3.060741045562991e-10,6.103620200578241e-10,1.0855819296625488e-09,0.65,1.5e-11
208,104.17362270450751,574.9212842967675,-0.0,34.850776369461116,25.287494672991443,8.548527477475071,57.2561692966958,-27.879825579993792,-15.559650871832542,6.89133389978852e-18,1.0193357298017256e-11,9.893576056931236e-12,2.9978124108601977e-13,1.1854643988792168,0.0,3.062863229070486e-10,6.106117425136629e-10,1.0856401342041795e-09,0.65,1.5e-11
209,104.67445742904842,570.4281247223126,-0.0,34.93792708051485,25.202181490866373,8.557005928693842,57.08818877603809,-27.949665305401513,-15.570653361990965,6.812113266777364e-18,1.00769097946502e-11,9.781139343595301e-12,2.957704510548986e-13,1.1735633390618143,0.0,3.0649854125779806e-10,6.108614649695018e-10,1.0856983387458095e-09,0.65,1.5e-11
210,105.17529215358931,573.5713065429944,-0.0,35.02490394085027,25.116988987462026,8.568289481659942,56.9209710203917,-28.019258107562717,-15.588241971352279,6.866846748352553e-18,1.0158594573994784e-11,9.865798300772278e-12,2.9279627322250574e-13,1.1657023946943497,0.0,3.0671075960854757e-10,6.111111874253406e-10,1.0857565432874392e-09,0.65,1.5e-11
211,105.67612687813022,569.0754887045449,-0.0,35.11175710940943,25.031892661366516,8.576548720284663,56.75441286934174,-28.088621361384625,-15.599033737294343,6.787666297119362e-18,1.004215413407477e-11,9.753274123370654e-12,2.888800107041163e-13,1.1540205474709948,0.0,3.069229779592971e-10,6.113609098811794e-10,1.0858147478290697e-09,0.65,1.5e-11
212,106.17696160267111,572.225968001027,-0.0,35.19843703556037,24.94691778950438,8.587591332242578,56.58860755327156,-28.157740243204636,-15.61635289367528,6.8425048380526e-18,1.0123970806387118e-11,9.837972336619876e-12,2.859984697672414e-13,1.1464005441117144,0.0,3.0713519631004656e-10,6.116106323370182e-10,1.0858729523706998e-09,0.65,1.5e-11
213,106.67779632721202,567.7274794844219,-0.0,35.28499383964701,24.862039846865425,8.595637554672464,56.42345259272659,-28.22663204463138,-15.626938077957162,6.763362676647004e-18,1.0007537329100152e-11,9.725363390238825e-12,2.8217393886132805e-13,1.134931713083195,0.0,3.0734741466079597e-10,6.11860354792857e-10,1.0859311569123296e-09,0.65,1.5e-11
214,107.17863105175292,570.885250132667,-0.0,35.37137800752125,24.777284078587165,8.606445340805802,56.259040726449676,-28.295281993915523,-15.643992447367596,6.818305039636918e-18,1.008948547941769e-11,9.810103264720372e-12,2.7938221469731743e-13,1.1275465355484948,0.0,3.0755963301154544e-10,6.12110077248696e-10,1.0859893614539601e-09,0.65,1.5e-11
215,107.67946577629382,566.3840785661009,-0.0,35.457639620950786,24.692625937763165,8.614284556574566,56.09527014577206,-28.363707299818167,-15.65437512058411,6.739199375297535e-18,9.973058862989084e-12,9.69741215198527e-12,2.7564671100381244e-13,1.1162847111810992,0.0,3.0777185136229495e-10,6.123597997045348e-10,1.0860475659955902e-09,0.65,1.5e-11
216,108.18030050083472,569.5491344687006,-0.0,35.54372920224349,24.608090639335387,8.624863449999534,55.93223310317178,-28.431893241985847,-15.671169273801143,6.7942443787413825e-18,1.0055138076603143e-11,9.782196003097095e-12,2.729420735060481e-13,1.1091284263547632,0.0,3.0798406971304447e-10,6.126095221603735e-10,1.0861057705372202e-09,0.65,1.5e-11
217,108.68113522537563,565.045267522741,-0.0,35.6296967946132,24.523653616077908,8.632501487785298,55.769828450980185,-28.499856946826625,-15.681353435272221,6.715173512385351e-18,9.938718218364444e-12,9.66942523731843e-12,2.692929810460135e-13,1.098067779970367,0.0,3.0819628806379394e-10,6.128592446162124e-10,1.0861639750788505e-09,0.65,1.5e-11
218,109.18196994991652,568.2176026089872,-0.0,35.71549295679586,24.439340054209403,8.642857245457044,55.6081479605904,-28.567583744813962,-15.697891849686501,6.770320027173549e-18,1.0020928080858024e-11,9.75425529375646e-12,2.66672787101564e-13,1.0911346308972587,0.0,3.084085064145434e-10,6.131089670720513e-10,1.0862221796204804e-09,0.65,1.5e-11
219,109.68280467445743,563.711027996582,-0.0,35.80116769347432,24.35512536764673,8.650299758890283,55.44709113569476,-28.635090680548235,-15.707881428258831,6.691282348195598e-18,9.904514877311264e-12,9.641407301973536e-12,2.631075753377277e-13,1.0802695088653862,0.0,3.0862072476529287e-10,6.1335868952789e-10,1.0862803841621106e-09,0.65,1.5e-11
220,110.18363939899832,566.8906362225315,-0.0,35.88667159978482,24.271034715248494,8.660437967310328,55.286749271835326,-28.702363134839768,-15.72416848996334,6.7465292946935904e-18,9.986854974595207e-12,9.726285708691602e-12,2.605692659036054e-13,1.0735539090439747,0.0,3.088329431160424e-10,6.136084119837288e-10,1.0863385887037409e-09,0.65,1.5e-11
221,110.68447412353923,562.3813416990115,-0.0,35.97205464190256,24.18704349343205,8.667690440586433,55.127022514628244,-28.769418070993947,-15.733967344823457,6.667523276057171e-18,9.870448321474522e-12,9.613362834616375e-12,2.5708548685814747e-13,1.0628788271692393,0.0,3.090451614667918e-10,6.138581344395677e-10,1.0863967932453708e-09,0.65,1.5e-11
222,111.18530884808013,565.568217047541,-0.0,36.05726745133645,24.1031768349594,8.677616521317859,54.968001688803106,-28.836240919700423,-15.750007350287795,6.7228696212636145e-18,9.95291823982202e-12,9.698291655688245e-12,2.5462658413377567e-13,1.0563753550364485,0.0,3.092573798175413e-10,6.141078568954064e-10,1.086454997787001e-09,0.65,1.5e-11
223,111.68614357262103,561.0561904106194,-0.0,36.14235995577778,24.01941012001038,8.684684274620711,54.80958757276402,-28.902848563549046,-15.759619271869145,6.643893814867735e-18,9.836518032152867e-12,9.585296162551908e-12,2.512218696009597e-13,1.0458849931349619,0.0,3.0946959816829083e-10,6.143575793512453e-10,1.0865132023286313e-09,0.65,1.5e-11
224,112.18697829716194,564.2503268914744,-0.0,36.22728282308048,23.93576845642275,8.694403489617299,54.65187052542378,-28.96922648266149,-15.775416429876527,6.699338569738743e-18,9.919117358232504e-12,9.670277383938107e-12,2.4883997429439774e-13,1.0395883867370115,0.0,3.096818165190403e-10,6.146073018070841e-10,1.0865714068702612e-09,0.65,1.5e-11
225,112.68781302170284,559.7355559812372,-0.0,36.31208594247607,23.852227209313238,8.701291684360177,54.494751948934486,-29.035391479459157,-15.78484514057626,6.620391602044867e-18,9.80272349038849e-12,9.5572114572429e-12,2.455120331455902e-13,1.0292775833954992,0.0,3.098940348697897e-10,6.14857024262923e-10,1.0866296114118913e-09,0.65,1.5e-11
